074001003000700600000903001000509100290000300000080000067000090000000000001400508|sw(2)s|Hard|602|19 FullHouse·22 HiddenSingle·17 NakedSingle·1 W-Wing
070400000000000020450070000002500000000000600008900013610200000800600700000159000|sw(1)s|Hard|586|20 FullHouse·20 HiddenSingle·19 NakedSingle·1 W-Wing
006075800307400000000000000900001030000000600760080000025009000000100094840000302|sw(1)s|Hard|518|19 FullHouse·14 HiddenSingle·24 NakedSingle·1 W-Wing
045000010000000056200036094004080000090607000000003008008005700360000000050200001|sw(2)s|Hard|554|20 FullHouse·18 HiddenSingle·18 NakedSingle·1 W-Wing
014209000000000070900008003300510600820000107050020030000003000000000090003170008|sw(1)s|Hard|564|21 FullHouse·19 HiddenSingle·16 NakedSingle·1 W-Wing
900024000800900500510800097000100030097300085000000000000008269400000000050001070|sw(1)s|Hard|510|20 FullHouse·14 HiddenSingle·21 NakedSingle·1 W-Wing
100489560950006000006030080500000102030000008400900000000000000000007200001600034|sw(2)s|Hard|474|20 FullHouse·10 HiddenSingle·26 NakedSingle·1 W-Wing
620010090000400000004092560005709000000000000000000243000930050806000000090000138|sw(2)s|Hard|604|19 FullHouse·23 HiddenSingle·14 NakedSingle·1 W-Wing
006000000800000004094612000000930675000000000000005010080400000100000802700206500|sw(1)sw(2)s|Hard|738|19 FullHouse·21 HiddenSingle·17 NakedSingle·2 W-Wing
802710030010000000495000000000005007000401800000080006900000308500140000000509104|sw(1)s|Hard|610|19 FullHouse·24 HiddenSingle·12 NakedSingle·1 W-Wing
000039004470000069000000000030040290080000070095000000000090710500023000006400000|sw(2)s|Hard|532|20 FullHouse·15 HiddenSingle·23 NakedSingle·1 W-Wing
009800000800500607020000400617000300000003800000071209060010052000000000000704900|sw(1)s|Hard|454|20 FullHouse·8 HiddenSingle·28 NakedSingle·1 W-Wing
000000050600000901000950006030070004800200030510800009009023000000006005300740000|sw(1)s|Hard|444|20 FullHouse·7 HiddenSingle·29 NakedSingle·1 W-Wing
000500000000000609004900000000040730003600401079000080850470000017060000000001000|sw(1)s|Hard|592|21 FullHouse·21 HiddenSingle·16 NakedSingle·1 W-Wing
900400000000000040028500010006070000092680000000010070040800096005200100030050002|sw(2)s|Hard|544|20 FullHouse·17 HiddenSingle·19 NakedSingle·1 W-Wing
300065029020000005000140003238450000000600040700000000010800070000094000000010504|sw(1)s|Hard|520|21 FullHouse·15 HiddenSingle·19 NakedSingle·1 W-Wing
000804005005001084003070060000008000290460008080200009600000090320000000000000070|sw(2)s|Hard|488|21 FullHouse·11 HiddenSingle·25 NakedSingle·1 W-Wing
500089700000000000000020009008170600300000000710096403400010500000000807060500104|sw(1)s|Hard|440|21 FullHouse·7 HiddenSingle·27 NakedSingle·1 W-Wing
183000070700430000000060090500800000000070010900000008000007040004580006001300520|sw(1)s|Hard|514|20 FullHouse·14 HiddenSingle·22 NakedSingle·1 W-Wing
902000070080546000000000008040008000000000304030001052720010003300000000018062000|sw(1)s|Hard|544|19 FullHouse·17 HiddenSingle·20 NakedSingle·1 W-Wing
500000900000304005160000000027601000004000016000000708305000092090070000000506307|sw(2)s|Hard|540|19 FullHouse·17 HiddenSingle·19 NakedSingle·1 W-Wing
300000005000004100006031920000800000000005040030710000040093850093000001100000070|sw(1)s|Hard|524|20 FullHouse·15 HiddenSingle·21 NakedSingle·1 W-Wing
000000000300014620010806090000000009700000000000060758481007200050080000007420005|sw(1)s|Hard|550|21 FullHouse·18 HiddenSingle·16 NakedSingle·1 W-Wing
000003000000000748200705060090030600402096000006080070540009030900002100000000000|sw(2)s|Hard|534|19 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
003890050050200000000000007000000008100456720000010005360040900001000000020009684|sw(3)s|Hard|470|20 FullHouse·10 HiddenSingle·25 NakedSingle·1 W-Wing
000040006013605008000000005004020000800000009370000000000500030020106090005287100|sw(1)s|Hard|424|21 FullHouse·5 HiddenSingle·30 NakedSingle·1 W-Wing
000010030008000040020000600010830000000000000386297000005004009200000000000705062|sw(1)s|Hard|552|20 FullHouse·17 HiddenSingle·21 NakedSingle·1 W-Wing
842700009600000007910200040000000700000540690050000000006008002003075400000402080|sw(1)w(1)s|Hard|676|19 FullHouse·16 HiddenSingle·19 NakedSingle·2 W-Wing
815000000000302400000000000000030500020500610000100003060000902904080000002406100|sw(1)s|Hard|568|20 FullHouse·19 HiddenSingle·18 NakedSingle·1 W-Wing
000085037000070010200060000000000000050009423123000070430000068601008900000000000|sw(1)s|Hard|454|21 FullHouse·8 HiddenSingle·27 NakedSingle·1 W-Wing
000000010000708002000931007350080000000000000009300120060104090985006300000000000|sw(1)s|Hard|458|20 FullHouse·8 HiddenSingle·29 NakedSingle·1 W-Wing
430000000000004008600050002073820000000000001054907000000000780001006000040039500|sw(1)s|Hard|518|20 FullHouse·14 HiddenSingle·23 NakedSingle·1 W-Wing
000005000000290650000608097100020470400003006803001000000000000000086000060070948|sw(3)s|Hard|420|19 FullHouse·5 HiddenSingle·31 NakedSingle·1 W-Wing
000000004200100600007002000060450870000010500004600010703900000000000008090286003|sw(1)s|Hard|504|21 FullHouse·13 HiddenSingle·22 NakedSingle·1 W-Wing
000070000060005200002900400080002600070080010000000008003600147000300000006490050|sw(2)s|Hard|508|20 FullHouse·13 HiddenSingle·24 NakedSingle·1 W-Wing
630100080000046090405000000006000000001000960000039001007001200000000000019000837|sw(2)s|Hard|528|20 FullHouse·15 HiddenSingle·22 NakedSingle·1 W-Wing
080000940500913020000000005900830071000200306020000000000061000050790000004000000|sw(1)s|Hard|488|21 FullHouse·11 HiddenSingle·25 NakedSingle·1 W-Wing
040000000002716048301008200960000000004000000000605000020009006000001050057020010|sw(1)s|Hard|534|21 FullHouse·16 HiddenSingle·19 NakedSingle·1 W-Wing
020600500000000094008000000000007280000300700900005006793100000402000005001094000|sw(1)s|Hard|568|19 FullHouse·19 HiddenSingle·19 NakedSingle·1 W-Wing
000000000000200090300658002008503240004007080010800730000000000000070501690020000|sw(1)s|Hard|474|20 FullHouse·10 HiddenSingle·26 NakedSingle·1 W-Wing
100000007000940000705013009063405008200091045000000000650080000000000004002360800|sw(3)s|Hard|456|21 FullHouse·9 HiddenSingle·24 NakedSingle·1 W-Wing
070100083900000040623000000000060000009000006801703500000000000500900007000086034|sw(1)s|Hard|538|20 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
000950008030000000000000720691000400000400300400007092000205000905081040084070000|sw(2)s|Hard|470|19 FullHouse·10 HiddenSingle·26 NakedSingle·1 W-Wing
804001000000000000000000016030000090201009300005260400000000000009640125528300000|sw(1)s|Hard|454|21 FullHouse·8 HiddenSingle·27 NakedSingle·1 W-Wing
070009500008000000005010020030084000000001080002000607046800000000000002201003700|sw(1)s|Hard|672|19 FullHouse·29 HiddenSingle·10 NakedSingle·1 W-Wing
000003200640000000000000504000040001024700000760500003000010060890000372200000408|sw(2)s|Hard|494|20 FullHouse·12 HiddenSingle·24 NakedSingle·1 W-Wing
470060010900000000015009046800000305000000000000040007300002000000091054120604008|sw(2)s|Hard|530|20 FullHouse·16 HiddenSingle·19 NakedSingle·1 W-Wing
960005123105090000200000000000900000000000700070053809700000000802000370006801900|sw(2)s|Hard|610|19 FullHouse·24 HiddenSingle·12 NakedSingle·1 W-Wing
008100000400060000500003800000007416000000000085040009000000000003700060204591030|sw(2)s|Hard|568|20 FullHouse·19 HiddenSingle·18 NakedSingle·1 W-Wing
000900000360000000070010008080540096900300000005800300001000540008090007000400020|sw(1)s|Hard|578|19 FullHouse·20 HiddenSingle·18 NakedSingle·1 W-Wing
001608000000005004360410000000006890002370001014000000000000100000000480450090007|sw(3)s|Hard|504|20 FullHouse·13 HiddenSingle·23 NakedSingle·1 W-Wing
400002003020000070000180000000000000007000035503700862080000150051000420000008000|sw(3)s|Hard|638|18 FullHouse·26 HiddenSingle·13 NakedSingle·1 W-Wing
000010400000500000000003060001260000060400700074030900209000030000008001016004807|sw(1)s|Hard|544|21 FullHouse·17 HiddenSingle·18 NakedSingle·1 W-Wing
040203000500800000000000078602100000000000000000004001003000560000001090029075014|sw(1)s|Hard|562|18 FullHouse·18 HiddenSingle·22 NakedSingle·1 W-Wing
029000000000000000000013090000000000000096078300270950082060003100080400030027085|sw(2)s|Hard|490|19 FullHouse·12 HiddenSingle·24 NakedSingle·1 W-Wing
000000000000000502050780069430001020000000000600372000000090307005800010006050900|sw(1)s|Hard|418|21 FullHouse·4 HiddenSingle·32 NakedSingle·1 W-Wing
002000000000500000960000300095700006407650000000000080086100703010002060003070008|sw(1)s|Hard|544|19 FullHouse·17 HiddenSingle·20 NakedSingle·1 W-Wing
000002000509008601600000000020000000000900014006030008008050700060004092493080000|sw(1)s|Hard|544|20 FullHouse·17 HiddenSingle·19 NakedSingle·1 W-Wing
380420000000000000700006000100000308000600041003000962001030600008967000004800070|sw(1)s|Hard|430|20 FullHouse·6 HiddenSingle·29 NakedSingle·1 W-Wing
010005700008601540090000080080170000000050914000000020000000403420700000000068000|sw(2)s|Hard|554|20 FullHouse·18 HiddenSingle·18 NakedSingle·1 W-Wing
871000050020068093000000000000000000000090005308000602010609038700000000400030019|sw(2)s|Hard|464|20 FullHouse·9 HiddenSingle·27 NakedSingle·1 W-Wing
000047000000000030024930000000275006010000008007008003072300049803600000096000000|sw(1)s|Hard|530|20 FullHouse·16 HiddenSingle·19 NakedSingle·1 W-Wing
700600000000000000835000000000009002400000003020374009000900040006015800900800501|sw(1)s|Hard|548|21 FullHouse·17 HiddenSingle·19 NakedSingle·1 W-Wing
090000075304709002005084000000010009000000020060370000000036091040090000000000300|sw(1)s|Hard|658|18 FullHouse·28 HiddenSingle·11 NakedSingle·1 W-Wing
000300000091000070264010000085400390000036000000000800000003147000000650000204030|sw(1)s|Hard|554|20 FullHouse·18 HiddenSingle·18 NakedSingle·1 W-Wing
000600940086090000000027000071200008003571020000000000000000500010005600005063090|sw(1)s|Hard|534|19 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
000060000900003006000700000300000040409025800000000165760300002000810030503000000|sw(1)s|Hard|498|20 FullHouse·12 HiddenSingle·25 NakedSingle·1 W-Wing
000700000700000346036000800309200010000000065480000000000924050207360000000800000|sw(2)s|Hard|494|20 FullHouse·12 HiddenSingle·24 NakedSingle·1 W-Wing
902080000000000806000000054009020073000100900003700540040200005705004000000060000|sw(1)s|Hard|568|20 FullHouse·19 HiddenSingle·18 NakedSingle·1 W-Wing
610300000003000080007059004000000042300080000000001500000000100004070008000195003|sw(2)s|Hard|602|21 FullHouse·22 HiddenSingle·15 NakedSingle·1 W-Wing
300000000007000004009402030210500803000061900000800040030189500080000001000000360|sw(1)s|Hard|410|20 FullHouse·4 HiddenSingle·31 NakedSingle·1 W-Wing
070004120060000000035000009043609000000020783000000006001003000000080000000500402|sw(1)s|Hard|452|21 FullHouse·7 HiddenSingle·30 NakedSingle·1 W-Wing
800400000000635000003000000080000050030067000009008104004000675000000003900100042|sw(1)s|Hard|528|20 FullHouse·15 HiddenSingle·22 NakedSingle·1 W-Wing
030451900000000010060000007003100000000020490008540002516087200007000000000065700|sw(1)s|Hard|526|20 FullHouse·16 HiddenSingle·18 NakedSingle·1 W-Wing
000947002580000900000000100670004003008000061090070000001000000020100008000430000|sw(3)s|Hard|562|21 FullHouse·18 HiddenSingle·19 NakedSingle·1 W-Wing
000089007000630021030007080150300090000004200004700600500290000293000000000000000|sw(2)s|Hard|484|20 FullHouse·11 HiddenSingle·25 NakedSingle·1 W-Wing
710006090209000700408000006003295100004000000000140000000000010870003200000900004|sw(1)s|Hard|474|21 FullHouse·10 HiddenSingle·25 NakedSingle·1 W-Wing
940000000000000718030007004074600000600000100000074320000000090008209000290300800|sw(1)s|Hard|544|19 FullHouse·17 HiddenSingle·20 NakedSingle·1 W-Wing
000046000601300000070890000780000000000063570000000004506000020000020903340000080|sw(2)s|Hard|438|21 FullHouse·6 HiddenSingle·30 NakedSingle·1 W-Wing
000098014820000000000400000013004200000900006050000001600001000000000305240000070|sw(1)s|Hard|596|20 FullHouse·21 HiddenSingle·18 NakedSingle·1 W-Wing
500000004382000000004003650000094012000000000000005080000500000070019200890000031|sw(1)s|Hard|528|20 FullHouse·15 HiddenSingle·22 NakedSingle·1 W-Wing
050000030200009008400000000000000000780000695000006743039600000020807001000030250|sw(2)s|Hard|554|18 FullHouse·18 HiddenSingle·20 NakedSingle·1 W-Wing
010040067000002008000007510900300000000160050048000000060000200071000900004706000|sw(2)s|Hard|548|21 FullHouse·17 HiddenSingle·19 NakedSingle·1 W-Wing
000031072400000000080000500000067100006109700200050009500090000000070845030000000|sw(1)s|Hard|518|20 FullHouse·14 HiddenSingle·23 NakedSingle·1 W-Wing
000200000046000000000045006600000590400020300000900800500800000100063009207000603|sw(2)s|Hard|598|19 FullHouse·22 HiddenSingle·16 NakedSingle·1 W-Wing
170000049900000000040090000000000200804000060000437010006045370057209000000300005|sw(1)s|Hard|440|21 FullHouse·7 HiddenSingle·27 NakedSingle·1 W-Wing
051006300680700000000000080000002003005003601000040279000000000063050700700400900|sw(2)s|Hard|514|21 FullHouse·14 HiddenSingle·21 NakedSingle·1 W-Wing
040600790967030002002500000030000800000700006600400000008105027026070400000000010|sw(1)s|Hard|466|21 FullHouse·10 HiddenSingle·23 NakedSingle·1 W-Wing
004018030009300000000250608200049006000000020750000000000086002030005000040100000|sw(2)s|Hard|538|20 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
000000000502300670046070009000000004004001503900502806080000000007800040000290000|sw(1)s|Hard|434|21 FullHouse·6 HiddenSingle·29 NakedSingle·1 W-Wing
000004285000000000000390001800000003409600002200908000008006509300002000015000000|sw(1)s|Hard|508|19 FullHouse·13 HiddenSingle·25 NakedSingle·1 W-Wing
082703004103400090000051000004000000070005200000000841000090160000500080040076000|sw(2)s|Hard|390|21 FullHouse·2 HiddenSingle·32 NakedSingle·1 W-Wing
003500800080000400900004070000092508320000000890400300000050000000000067200806000|sw(2)s|Hard|618|19 FullHouse·24 HiddenSingle·14 NakedSingle·1 W-Wing
000000600206301007750000000390720000000000904000090782400000005600214000000007010|sw(3)s|Hard|510|20 FullHouse·14 HiddenSingle·21 NakedSingle·1 W-Wing
027006040000070000000300108804000001010580002000000003700000580900000000250009300|sw(2)s|Hard|418|20 FullHouse·4 HiddenSingle·33 NakedSingle·1 W-Wing
000090470400001302910000000190300000000000060803000500004080009000003205050600000|sw(2)s|Hard|608|20 FullHouse·23 HiddenSingle·14 NakedSingle·1 W-Wing
000000002300004916009000853518230000000460000000075000000020000050003400200000530|sw(2)s|Hard|470|20 FullHouse·10 HiddenSingle·25 NakedSingle·1 W-Wing
092308051000000070000092000010020700070000002800000530001940005003006400000000103|sw(1)s|Hard|530|19 FullHouse·16 HiddenSingle·20 NakedSingle·1 W-Wing
600002090000408000500030000001065000000000000000000012006080700010950680080073009|sw(1)s|Hard|528|21 FullHouse·15 HiddenSingle·21 NakedSingle·1 W-Wing
000000049398040002000000608074000001000000407000000060010670004040108930086900100|sw(1)s|Hard|542|20 FullHouse·18 HiddenSingle·15 NakedSingle·1 W-Wing
000000300000094602700000040000350000075600008009000120000002007500000000001083090|sw(1)s|Hard|562|20 FullHouse·18 HiddenSingle·20 NakedSingle·1 W-Wing
000000056070109200008040007000006000904500000620000000000002094046010035000008000|sw(2)s|Hard|488|20 FullHouse·11 HiddenSingle·26 NakedSingle·1 W-Wing
070000008900200015600007900000920400750000003000000080000030001500000000804006097|sw(1)s|Hard|548|20 FullHouse·17 HiddenSingle·20 NakedSingle·1 W-Wing
070002009410000000005007030009500018700030200000000067000000006503000080006200000|sw(1)s|Hard|542|21 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
002004000000000015000000496000000000704620080280009730008050009950300800000000000|sw(1)s|Hard|468|21 FullHouse·9 HiddenSingle·27 NakedSingle·1 W-Wing
017000000000004730062370000000700010009285004080060000000000400000020960006940000|sw(1)s|Hard|524|20 FullHouse·15 HiddenSingle·21 NakedSingle·1 W-Wing
280001730000000062603000000000000275001520400000003006000000920000040301100078000|sw(1)s|Hard|400|20 FullHouse·3 HiddenSingle·32 NakedSingle·1 W-Wing
000000742106790000000000000050000000020080000000600003005029800003004201000105400|sw(1)s|Hard|622|18 FullHouse·24 HiddenSingle·16 NakedSingle·1 W-Wing
071600008000000000009007006005000040000001002602040809000902654200000000008006907|sw(2)s|Hard|600|20 FullHouse·23 HiddenSingle·12 NakedSingle·1 W-Wing
008600003000004005620730001087009000104003628300000000700000000002000300000000002|sw(1)s|Hard|438|21 FullHouse·6 HiddenSingle·30 NakedSingle·1 W-Wing
600000243080000007400090800000006090720000000045070010200400000000001000800927004|sw(3)s|Hard|594|18 FullHouse·22 HiddenSingle·16 NakedSingle·1 W-Wing
007030049100287003300040000700000008090005000000360000925000000000006090004070000|sw(1)w(1)s|Hard|658|20 FullHouse·13 HiddenSingle·24 NakedSingle·2 W-Wing
010000240800000070000052903000027810000000300000400000900008500030090100051270000|sw(1)s|Hard|464|21 FullHouse·9 HiddenSingle·26 NakedSingle·1 W-Wing
310007200000000000009000350000210500486000000000040073000300001065700000900006000|sw(2)s|Hard|642|19 FullHouse·26 HiddenSingle·13 NakedSingle·1 W-Wing
089200000020000000000009630000000000450036001000097460000061503800000000005020009|sw(3)s|Hard|578|19 FullHouse·20 HiddenSingle·18 NakedSingle·1 W-Wing
