903800070004500003000096400205010000000000000300420950000000325007009800508000000|sw(1)s|Hard|580|19 FullHouse·21 HiddenSingle·15 NakedSingle·1 W-Wing
200000004700000030000670085100500002000000190648090500800000000091080000000030400|ssk(3)s|Hard|448|21 FullHouse·9 HiddenSingle·27 NakedSingle·1 Skyscraper
700300500006207000000060940030009008500702003000000700000000000050000810080003609|ssk(2)s|Hard|578|19 FullHouse·22 HiddenSingle·16 NakedSingle·1 Skyscraper
000000096009000000060090003005400037000006010040237000000160502371050000000000000|ssk(2)s|Hard|568|20 FullHouse·21 HiddenSingle·16 NakedSingle·1 Skyscraper
000160800007000000000030790003900008249000000000070300080004567000250180000000000|ssk(2)s|Hard|538|20 FullHouse·18 HiddenSingle·19 NakedSingle·1 Skyscraper
030000004000080000804106070400000000600500002000968000000450010000000003027019600|sw(1)w(1)s|Hard|688|21 FullHouse·16 HiddenSingle·20 NakedSingle·2 W-Wing
010004900000700000003600000000050608004002050006000091005020070070000003000070084|ssk(2)s|Hard|532|19 FullHouse·17 HiddenSingle·22 NakedSingle·1 Skyscraper
080600000007000002000302560400020670810000000500000190600000000000430010008500000|sxy(2)s|Hard|512|20 FullHouse·12 HiddenSingle·26 NakedSingle·1 XY-Wing
090000037708000000000200905000008010006930000050060000030000000810000453069070001|ssk(2)s|Hard|514|20 FullHouse·16 HiddenSingle·20 NakedSingle·1 Skyscraper
009000800000000000086210050000100000500000460300009200021560980600080000000300000|sxy(2)sxy(3)s|Hard|712|21 FullHouse·16 HiddenSingle·21 NakedSingle·2 XY-Wing
018034000300000000000000057405609001000000000080000600000080002006200700093506008|sxy(1)xy(1)s|Hard|698|20 FullHouse·15 HiddenSingle·22 NakedSingle·2 XY-Wing
106007000009300010007000000070283006080000020030406500000079060000560400000000000|sw(3)s|Hard|588|20 FullHouse·21 HiddenSingle·16 NakedSingle·1 W-Wing
000000600400600751700090000000003040005470008000000195000000000090040073580002000|sxyz(1)s|Hard|608|20 FullHouse·20 HiddenSingle·17 NakedSingle·1 XYZ-Wing
608300000100000009035209008000000100000720030042150090000000000800040602060000005|sh3(7)s|Medium|504|20 FullHouse·18 HiddenSingle·1 HiddenTriple·18 NakedSingle
100008000000000956090002004409070000000000000002005710070060000600139500010500040|ssk(1)s|Hard|514|20 FullHouse·16 HiddenSingle·20 NakedSingle·1 Skyscraper
000730020400100000600000000000018300000000060800070040089050130020000007003200009|ssk(2)s|Hard|562|19 FullHouse·20 HiddenSingle·19 NakedSingle·1 Skyscraper
040709008500000000000056910000143600163000500007000000200000000000800000000910084|sw(3)s|Hard|548|20 FullHouse·17 HiddenSingle·20 NakedSingle·1 W-Wing
000082007009000000000300800040000000000000620000734010683050900000600000910007030|ssk(2)s|Hard|452|20 FullHouse·9 HiddenSingle·29 NakedSingle·1 Skyscraper
700540068600000070000001009000000000002003780010900500509306000000700800000020001|ssk(2)s|Hard|558|20 FullHouse·20 HiddenSingle·17 NakedSingle·1 Skyscraper
930760840067500900004000000000410000000000000001390025000000000640230580700040060|sw(2)s|Hard|506|20 FullHouse·14 HiddenSingle·20 NakedSingle·1 W-Wing
030604005000900700400000180097000204000000000008400060002700000010080000300050490|sxy(2)s|Hard|478|20 FullHouse·9 HiddenSingle·28 NakedSingle·1 XY-Wing
030901002540008000002050060000000600005810920000032000070000003000089140000000050|ssk(2)s|Hard|484|21 FullHouse·13 HiddenSingle·22 NakedSingle·1 Skyscraper
800603001009400000000025300000040906600080145010907000000000020040000000000050008|sw(3)s|Hard|438|21 FullHouse·6 HiddenSingle·30 NakedSingle·1 W-Wing
000369020100070000008000700500000000000000246840700000000206000020430069000080000|ssk(3)s|Hard|582|20 FullHouse·22 HiddenSingle·16 NakedSingle·1 Skyscraper
000306000000000020007809104600000002010040050000030860700002000008000001094050000|sw(1)s|Hard|502|20 FullHouse·12 HiddenSingle·26 NakedSingle·1 W-Wing
069000082080001050205300000000000028096000000000130900007490000000000210004500000|sbf2(2)s|Hard|538|20 FullHouse·17 HiddenSingle·20 NakedSingle·1 X-Wing
000010400070000000000008060000070308921060007000900000046000003005300700000084006|sw(1)w(2)s|Hard|742|19 FullHouse·21 HiddenSingle·18 NakedSingle·2 W-Wing
000500046600000000098601020021805003040076000360000000150000000000034010000000700|ssk(2)s|Hard|504|20 FullHouse·15 HiddenSingle·21 NakedSingle·1 Skyscraper
700600048010800270000090000043000000000548000000000800002000730600001409000050060|sxy(1)s|Hard|458|21 FullHouse·7 HiddenSingle·29 NakedSingle·1 XY-Wing
000000010001005000000030084850000702090060000032000190000002000200000059308057206|sw(2)s|Hard|430|20 FullHouse·6 HiddenSingle·29 NakedSingle·1 W-Wing
000820000006530900000000040100200000670008001000040500900003420000100850300000600|ssk(2)s|Hard|518|21 FullHouse·16 HiddenSingle·20 NakedSingle·1 Skyscraper
029540000000000000006009800893060020000005039000000000008351004042800700000000180|sxy(3)s|Hard|540|20 FullHouse·16 HiddenSingle·19 NakedSingle·1 XY-Wing
000037600080600350002000000000008010000000026900050000006480000820000700400003090|sw(2)s|Hard|592|19 FullHouse·21 HiddenSingle·18 NakedSingle·1 W-Wing
000050680900030017003600500091007000000000020000493100006000000030102400810000000|ssk(3)s|Hard|494|19 FullHouse·14 HiddenSingle·23 NakedSingle·1 Skyscraper
604000300000000000003090006096100000000000802080000090208500700000400001709002030|sxy(2)s|Hard|412|21 FullHouse·2 HiddenSingle·35 NakedSingle·1 XY-Wing
000001320001200000000060407700000000000984000090107060000009100006010005508703000|ssk(1)s|Hard|564|21 FullHouse·21 HiddenSingle·14 NakedSingle·1 Skyscraper
180000070002800060006040508900000210000450000000001000060020000723080600000300400|sxy(2)s|Hard|534|20 FullHouse·15 HiddenSingle·21 NakedSingle·1 XY-Wing
086000000024000000000000064010090780000004000008620900569400008000000090000510000|ssk(1)s|Hard|552|21 FullHouse·19 HiddenSingle·18 NakedSingle·1 Skyscraper
600000000001000008008900500000000906024508300000030000000002005000800071007095400|ssk(2)s|Hard|512|21 FullHouse·15 HiddenSingle·22 NakedSingle·1 Skyscraper
000000000004000003000001650700300102900600008321009000000080070090000004080943005|ssk(3)s|Hard|414|21 FullHouse·6 HiddenSingle·29 NakedSingle·1 Skyscraper
600000000100000294080023600000300080010900520730080100270000000000000000000104350|sw(3)s|Hard|464|21 FullHouse·9 HiddenSingle·26 NakedSingle·1 W-Wing
006002000038100070000050000000000900802069400000814200394000006000007000067430000|sxy(1)s|Hard|490|20 FullHouse·11 HiddenSingle·24 NakedSingle·1 XY-Wing
000170008007094600020000000069000470000000000000000506530000700800062034906001000|sbf2(4)s|Hard|544|20 FullHouse·18 HiddenSingle·18 NakedSingle·1 X-Wing
073500006160390002200100090000000000000020679000003200004800063000000900050000800|ssk(3)s|Hard|524|20 FullHouse·17 HiddenSingle·19 NakedSingle·1 Skyscraper
908310000710050900000807000000000020000080501600000004000005680000020000150030007|sw(3)s|Hard|538|21 FullHouse·16 HiddenSingle·20 NakedSingle·1 W-Wing
090008160000000009700506000000000016002301000005700408400000000000000300603005092|sw(1)s|Hard|488|20 FullHouse·11 HiddenSingle·26 NakedSingle·1 W-Wing
080050000000070000094001027000062003002300008048000010006020050007000000900000206|ssk(3)s|Hard|558|18 FullHouse·20 HiddenSingle·19 NakedSingle·1 Skyscraper
000005700000620000264000050030001007701000048840006910000000004103500000000730090|ssk(2)s|Hard|476|21 FullHouse·13 HiddenSingle·20 NakedSingle·1 Skyscraper
000000300307095001980000000001000003020308000000064070015230008040700000000009200|sw(1)s|Hard|454|21 FullHouse·8 HiddenSingle·27 NakedSingle·1 W-Wing
049800100600000509170009040001004000000060402500000070000090301000000000050300900|sxy(1)s|Hard|678|18 FullHouse·29 HiddenSingle·10 NakedSingle·1 XY-Wing
001006073000003800000200040000000000003000068000078020800000004300790000092305000|sw(2)s|Hard|652|19 FullHouse·27 HiddenSingle·12 NakedSingle·1 W-Wing
000300000508000009149006000000001405060000300000000928087000000000042007000850000|sxy(2)s|Hard|502|20 FullHouse·11 HiddenSingle·27 NakedSingle·1 XY-Wing
050020830002093600000000000060135000000600001790080000840000005006001040000000000|sxy(1)s|Hard|462|20 FullHouse·7 HiddenSingle·31 NakedSingle·1 XY-Wing
001908370000031400000000000000000020500300000009580000300029001906000740000804005|sxy(3)xy(2)sxy(1)s|Hard|834|20 FullHouse·13 HiddenSingle·23 NakedSingle·3 XY-Wing
394000200000000000700506340030017600000003000040000030000300762600009100025000000|ssk(3)s|Hard|514|21 FullHouse·16 HiddenSingle·19 NakedSingle·1 Skyscraper
005020803740000000000007061000082000000000532930400000360000180008000000421000007|sw(1)w(2)s|Hard|690|20 FullHouse·17 HiddenSingle·18 NakedSingle·2 W-Wing
000017045070500380000098001403000002200000000009406700750060000000000000601070008|sw(1)s|Hard|520|21 FullHouse·15 HiddenSingle·19 NakedSingle·1 W-Wing
000000675700001030000000080490000000008000000301206000076039800200050001003000400|sxy(1)s|Hard|398|21 FullHouse·1 HiddenSingle·35 NakedSingle·1 XY-Wing
001007040040108005500000000000792580000600000006003000300000200294300070000900800|ssk(2)s|Hard|454|21 FullHouse·10 HiddenSingle·25 NakedSingle·1 Skyscraper
000000003003205001900000400005107000016900000000000080000070000300009070091054300|sw(2)s|Hard|622|19 FullHouse·24 HiddenSingle·15 NakedSingle·1 W-Wing
400070000000005000090000004006000009070590060001000340000048070000200603150009008|sw(2)s|Hard|538|21 FullHouse·16 HiddenSingle·20 NakedSingle·1 W-Wing
100090060000250009000000000000007001060308000008010700096405000800000050012800930|sxy(1)s|Hard|524|20 FullHouse·14 HiddenSingle·22 NakedSingle·1 XY-Wing
000000460000007089500840000006300000800592300700000000050900001080724090000000020|sw(1)s|Hard|534|20 FullHouse·16 HiddenSingle·20 NakedSingle·1 W-Wing
010000000000705000907004002200069000000050300000000017600000408302000100000600900|ssk(2)s|Hard|536|21 FullHouse·17 HiddenSingle·21 NakedSingle·1 Skyscraper
000000000896000000000410050080100096070000000000804000007056200500000009300920010|sw(2)s|Hard|432|21 FullHouse·5 HiddenSingle·32 NakedSingle·1 W-Wing
000000020007006009914052003000820000078060000000090040020000001700000900090010062|sw(1)s|Hard|634|18 FullHouse·26 HiddenSingle·12 NakedSingle·1 W-Wing
057100200000000000000008106800000000000000090021070004006000050009503001070069300|sw(1)s|Hard|582|20 FullHouse·20 HiddenSingle·18 NakedSingle·1 W-Wing
180090000050100700406000800000000000300080090000000453000003604034005900000610007|ssk(2)s|Hard|594|19 FullHouse·24 HiddenSingle·13 NakedSingle·1 Skyscraper
003500001210000040000008500020015400009000060007000905000059000000000036062700000|sw(3)s|Hard|598|19 FullHouse·22 HiddenSingle·16 NakedSingle·1 W-Wing
050080260000050000000002008004236700000008050000940003090000000810000306240091000|ssk(2)s|Hard|450|21 FullHouse·10 HiddenSingle·24 NakedSingle·1 Skyscraper
007200009004000820000003001001050000506071003290000000000000000000306014900008530|ssk(2)s|Hard|524|21 FullHouse·17 HiddenSingle·18 NakedSingle·1 Skyscraper
000045061010600004024030005000584000000003080000070000000000079705002000008000240|sw(3)s|Hard|564|20 FullHouse·19 HiddenSingle·17 NakedSingle·1 W-Wing
060008300030570020004300500403000000000809000000006008800000695000000003000400100|ssk(2)s|Hard|532|21 FullHouse·17 HiddenSingle·20 NakedSingle·1 Skyscraper
000000060007210000000000800030006504000000007005702910900000000003004005421907600|ssk(2)s|Hard|494|19 FullHouse·14 HiddenSingle·23 NakedSingle·1 Skyscraper
150900020000003041040800006000000000407020035800006000001000700080300000326000000|sxy(1)s|Hard|478|21 FullHouse·9 HiddenSingle·27 NakedSingle·1 XY-Wing
004008692003249000000000000708504000000300100900000000000060004000000018810000520|sw(1)s|Hard|528|21 FullHouse·15 HiddenSingle·21 NakedSingle·1 W-Wing
100000802000603000407090030300000000042000000090000450700400063960080740000000020|sw(2)s|Hard|534|20 FullHouse·16 HiddenSingle·20 NakedSingle·1 W-Wing
095000300400060000006503780000000920000000100580127006000402001000000500700080000|sxy(1)sxy(1)s|Hard|714|19 FullHouse·17 HiddenSingle·20 NakedSingle·2 XY-Wing
092060780304200010800000300400190000020000405000000090000300000000080602000002070|sw(2)s|Hard|478|21 FullHouse·10 HiddenSingle·26 NakedSingle·1 W-Wing
006020000020000017073968000051600009060009000000030400200891000000000000000000782|sw(2)s|Hard|554|20 FullHouse·18 HiddenSingle·18 NakedSingle·1 W-Wing
000096000090203480056400200300000010012000000009001860500000608000030007000000930|sw(2)s|Hard|530|20 FullHouse·16 HiddenSingle·19 NakedSingle·1 W-Wing
000000030000002400000601075002000041040000000705069000000000510100027080594000000|ssk(2)s|Hard|608|18 FullHouse·25 HiddenSingle·14 NakedSingle·1 Skyscraper
001002000000040900083000001760000000000000003028790400006870009004300000800000016|sw(1)w(1)s|Hard|728|19 FullHouse·20 HiddenSingle·18 NakedSingle·2 W-Wing
002600403051008000009000001000040280800000000000500000090000016000450000200097004|sw(1)s|Hard|542|21 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
054600100000020004082000006060037200597000000000008090000000387608005000000000000|ssk(2)s|Hard|538|20 FullHouse·18 HiddenSingle·19 NakedSingle·1 Skyscraper
730905400009000800040000000002000090060000000007800200000057060400060080010002030|ssk(2)s|Hard|562|20 FullHouse·20 HiddenSingle·18 NakedSingle·1 Skyscraper
005900000000400030249780000000007600000006813510000004000010900000008007300500000|sw(1)s|Hard|548|19 FullHouse·17 HiddenSingle·21 NakedSingle·1 W-Wing
100004035095810002000000400000078000000000050000150306010000000050460000067580001|ssk(1)s|Hard|660|20 FullHouse·31 HiddenSingle·4 NakedSingle·1 Skyscraper
900000400000010700000230900050040007081003000030508000024050000000600009800000046|sxy(1)s|Hard|498|19 FullHouse·11 HiddenSingle·27 NakedSingle·1 XY-Wing
000000000002004070010070850806003004000042000000500067900000005400020910050009040|ssk(1)s|Hard|524|21 FullHouse·17 HiddenSingle·18 NakedSingle·1 Skyscraper
712603000080025000000000130000004001003851000000000076000000200508000000430000007|sw(2)s|Hard|508|20 FullHouse·13 HiddenSingle·24 NakedSingle·1 W-Wing
000080040608000007000105000530000090000000000800706500070040009000003020049008050|ssk(2)s|Hard|542|20 FullHouse·18 HiddenSingle·20 NakedSingle·1 Skyscraper
000036250950800000000000000030080000007925004100007508003000000800560000040200930|ssk(2)ssk(3)s|Hard|620|21 FullHouse·14 HiddenSingle·20 NakedSingle·2 Skyscraper
700030000000002190010000500000000000000060804600457201070000000020081600003040000|sw(1)s|Hard|522|21 FullHouse·14 HiddenSingle·23 NakedSingle·1 W-Wing
003864100002000059040000000005000008000320010001407000030706200000900700000050006|ssk(2)s|Hard|474|20 FullHouse·12 HiddenSingle·24 NakedSingle·1 Skyscraper
000003900000820070891000000000000000230000704018005020400570000009000250080030000|sw(2)s|Hard|498|21 FullHouse·12 HiddenSingle·24 NakedSingle·1 W-Wing
060000210001020007000045000000000000008300060009000531000034182900000006000001054|sxy(2)s|Hard|484|19 FullHouse·10 HiddenSingle·27 NakedSingle·1 XY-Wing
047000000003000405009360008200000000000007000300189000000608000000050210100000059|sxy(2)s|Hard|552|18 FullHouse·16 HiddenSingle·24 NakedSingle·1 XY-Wing
100000007000060050000430620000907000020000000000010096000000002003045000040000908|sxy(1)s|Hard|530|20 FullHouse·13 HiddenSingle·27 NakedSingle·1 XY-Wing
820000340000400001010008000560009207007002009000060000000036800385000000000200700|ssk(2)s|Hard|554|21 FullHouse·20 HiddenSingle·15 NakedSingle·1 Skyscraper
006240008700000000040905600000000000005000024000000716207089100009073000100000030|sxy(2)s|Hard|504|21 FullHouse·12 HiddenSingle·23 NakedSingle·1 XY-Wing
001234000000000000300090400002900070080600305004500008800000253900050000400000100|sxy(1)sxy(2)s|Hard|734|21 FullHouse·19 HiddenSingle·16 NakedSingle·2 XY-Wing
020704091075000000000003800000000000000020005700801003900060200840000000003080100|sw(1)s|Hard|552|20 FullHouse·17 HiddenSingle·21 NakedSingle·1 W-Wing
073601200000000000000700003200800000089000060060109000000004001304002057900006002|sxy(2)s|Hard|474|20 FullHouse·9 HiddenSingle·27 NakedSingle·1 XY-Wing
080003000004010600150000200000000024000005806630080570000050049803091000000000300|ssk(2)s|Hard|500|20 FullHouse·15 HiddenSingle·20 NakedSingle·1 Skyscraper
000000590009016840002090000001007003406005901000000080650002008010000030000050000|sxy(1)s|Hard|594|20 FullHouse·21 HiddenSingle·15 NakedSingle·1 XY-Wing
000000000000007020000804190200040000000000610791600300059160008020009400607005000|sw(1)s|Hard|460|19 FullHouse·9 HiddenSingle·27 NakedSingle·1 W-Wing
001002000004017526050000100000450280000000040093000000000060700002001000005300001|ssk(2)s|Hard|518|21 FullHouse·16 HiddenSingle·20 NakedSingle·1 Skyscraper
005000001006000400000500030004300000080000062059000170000710000001006008902080700|sw(3)s|Hard|458|20 FullHouse·8 HiddenSingle·29 NakedSingle·1 W-Wing
700000960010003408084000000805100070647900000000030000000704105003001004000000000|ssk(2)s|Hard|444|21 FullHouse·9 HiddenSingle·26 NakedSingle·1 Skyscraper
003009702005000030000805000004000000000500007930020000400970005000010000107002008|ssk(2)sk(2)s|Hard|712|19 FullHouse·22 HiddenSingle·17 NakedSingle·2 Skyscraper
080000000001020000596078100000003704305600002000800900008090400000000000002000009|ssk(2)s|Hard|602|19 FullHouse·24 HiddenSingle·15 NakedSingle·1 Skyscraper
000000000801900600000600201000000000000068039219307004354000020006004007090000000|sw(1)s|Hard|504|21 FullHouse·13 HiddenSingle·22 NakedSingle·1 W-Wing
510009000000030900039600005006008030004250000000000000000074301160090040000003080|sw(1)s|Hard|574|20 FullHouse·20 HiddenSingle·16 NakedSingle·1 W-Wing
000900000009240107503016000300005400075000000000804200000000094800000700200007006|sbf2(3)s|Hard|444|21 FullHouse·8 HiddenSingle·27 NakedSingle·1 X-Wing
064000200900000050000010000000000300400270500005060008600024010009800000000500076|sxyz(1)s|Hard|532|21 FullHouse·12 HiddenSingle·25 NakedSingle·1 XYZ-Wing
900302000000495300000000070000000008000701002500008400054800000006000945310000000|ssk(2)s|Hard|498|19 FullHouse·14 HiddenSingle·24 NakedSingle·1 Skyscraper
000009000400000850000605001800000000000041689300000004240000000058000060000508200|ssk(2)s|Hard|652|19 FullHouse·29 HiddenSingle·10 NakedSingle·1 Skyscraper
200000000004009000090415008000000002610874000007060010000050000008700020000000075|sw(1)s|Hard|582|21 FullHouse·20 HiddenSingle·17 NakedSingle·1 W-Wing
020000000000026701000918000000130800408005200001090006960000000000000079040000008|ssk(1)s|Hard|638|19 FullHouse·28 HiddenSingle·10 NakedSingle·1 Skyscraper
003005060000080000402137008500000604310000050904000080000000000005006930080010040|ssk(3)s|Hard|620|19 FullHouse·27 HiddenSingle·9 NakedSingle·1 Skyscraper
357000000000000000098071000029000800700086902004010007000000000006003714000002038|sw(1)s|Hard|510|20 FullHouse·14 HiddenSingle·21 NakedSingle·1 W-Wing
071000204000000009000800063000460010047120000000050000006079000908305000000000300|ssk(2)s|Hard|488|21 FullHouse·13 HiddenSingle·23 NakedSingle·1 Skyscraper
900800000002000009030010600000003020097620000000007400008562000000030706400000008|sw(1)s|Hard|598|20 FullHouse·22 HiddenSingle·15 NakedSingle·1 W-Wing
005926000019000706000000000000085071054700300000000000000800600020050487100097003|ssk(1)s|Hard|466|19 FullHouse·12 HiddenSingle·23 NakedSingle·1 Skyscraper
009800100080700000002009403054076000000000000000024050070001200000000009060000078|sxy(1)s|Hard|542|20 FullHouse·15 HiddenSingle·23 NakedSingle·1 XY-Wing
060050000201006730000000020000009000002000010095010470400837002000020350000000006|ssk(2)s|Hard|484|21 FullHouse·13 HiddenSingle·22 NakedSingle·1 Skyscraper
000260000000000140000009000000000350008100000050842009006580020370006005020010000|sw(2)s|Hard|528|19 FullHouse·15 HiddenSingle·23 NakedSingle·1 W-Wing
000400005200050907006130042013004079400000000609800000000002000308000000070000006|sxy(2)s|Hard|544|19 FullHouse·16 HiddenSingle·21 NakedSingle·1 XY-Wing
500710000000000500001603408010296000070000003000005000200000000300800905009400200|sw(1)s|Hard|538|20 FullHouse·16 HiddenSingle·21 NakedSingle·1 W-Wing
002108405400020000009000007273000000001004070000009000000000901030000600098603000|ssk(1)s|Hard|528|20 FullHouse·17 HiddenSingle·20 NakedSingle·1 Skyscraper
000007300000020000098040120070000000800000002340000705050084000007902036900706080|ssk(2)s|Hard|466|21 FullHouse·12 HiddenSingle·21 NakedSingle·1 Skyscraper
081000047570090000000020000000000006000206780400800920009050104000000000300704600|sxy(1)s|Hard|524|20 FullHouse·14 HiddenSingle·22 NakedSingle·1 XY-Wing
560000000800040050230800006300050820010300005700000000000009000000008607076200000|sxy(3)s|Hard|468|20 FullHouse·8 HiddenSingle·29 NakedSingle·1 XY-Wing
100002800004700000000000000000004005005208700027900010450003009309000600000800030|sw(1)s|Hard|468|21 FullHouse·9 HiddenSingle·27 NakedSingle·1 W-Wing
800000001010405060000070000045310008000000000006050900000000000050230074300004602|ssk(3)s|Hard|518|21 FullHouse·16 HiddenSingle·20 NakedSingle·1 Skyscraper
000000680070000000000000129000030000003507060910600000000000000005390201460100850|ssk(2)s|Hard|548|21 FullHouse·19 HiddenSingle·17 NakedSingle·1 Skyscraper
000003500000050002005280000003507000020000004060900750608320000090004000400600900|ssk(2)s|Hard|574|19 FullHouse·22 HiddenSingle·15 NakedSingle·1 Skyscraper
030009017094800000000006090006734000025000000000000008300027900000300050000090070|ssk(2)s|Hard|528|19 FullHouse·17 HiddenSingle·21 NakedSingle·1 Skyscraper
600000104250000006047002009400030098000047500000000030000000000009003001800001040|sxy(2)s|Hard|488|21 FullHouse·10 HiddenSingle·26 NakedSingle·1 XY-Wing
