000050004500970000290000000000000090003100605900003800700000000084030500000206081|sstsw(1)s|Hard|1058|21 FullHouse·16 HiddenSingle·20 NakedSingle·3 NakedPair·4 LockedCandidatesType1(Pointing)·1 W-Wing·1 X-Wing
800200003000000900070000006005304000000500700040000031603000000052600000790005800|sstsxy(2)s|Hard|702|19 FullHouse·16 HiddenSingle·23 NakedSingle·2 LockedCandidatesType1(Pointing)·1 LockedCandidatesType2(Claiming)·1 XY-Wing
400000000000070500879020000300509704005001032000060100000604000020000000003100050|sstssk(1)s|Hard|648|20 FullHouse·9 HiddenSingle·1 HiddenPair·28 NakedSingle·1 NakedTriple·1 LockedCandidatesType1(Pointing)·1 Skyscraper
000000009080032000014500000059087000740000000200010030005070240000860500007200010|sstssk(2)s|Hard|540|21 FullHouse·6 HiddenSingle·28 NakedSingle·1 NakedTriple·1 LockedCandidatesType1(Pointing)·1 Skyscraper
402900180037001200000300070023006000000400008501000000000000000000200890015000046|sstssk(2)s|Hard|1494|20 FullHouse·9 HiddenSingle·1 HiddenPair·27 NakedSingle·2 NakedPair·4 NakedTriple·8 LockedCandidatesType1(Pointing)·1 Skyscraper·1 X-Wing
910000000000040981080030420030900500601500000000003000000000000000258060048700090|sstsxy(1)s|Hard|1014|20 FullHouse·14 HiddenSingle·1 HiddenPair·22 NakedSingle·2 NakedPair·5 LockedCandidatesType1(Pointing)·1 LockedCandidatesType2(Claiming)·1 XY-Wing
080670000900000275000000900070100000000000500046703080000000043700894002000000800|sstsxy(1)s|Hard|738|19 FullHouse·15 HiddenSingle·23 NakedSingle·4 LockedCandidatesType1(Pointing)·1 XY-Wing
000000053000089700300001400200516000000000900000007006069700100000040020030100000|sstssk(2)s|Hard|1072|19 FullHouse·17 HiddenSingle·1 HiddenPair·22 NakedSingle·2 NakedPair·5 LockedCandidatesType1(Pointing)·2 LockedCandidatesType2(Claiming)·1 Skyscraper
501008000200060130060070000000012800800030629000000000140000000680000203003480000|sstsxy(2)s|Hard|1330|19 FullHouse·17 HiddenSingle·19 NakedSingle·1 NakedPair·1 NakedTriple·7 LockedCandidatesType1(Pointing)·3 LockedCandidatesType2(Claiming)·1 XY-Wing·1 X-Wing
000460001000000000103809607602150008538040000400000000000000000090000036001300049|sstssk(2)s|Hard|770|20 FullHouse·10 HiddenSingle·25 NakedSingle·1 NakedPair·2 NakedTriple·2 LockedCandidatesType1(Pointing)·1 Skyscraper
070000009800000000002005800200600010007014000430900000000180073905002000000000090|sstssk(1)s|Hard|762|20 FullHouse·12 HiddenSingle·26 NakedSingle·4 NakedPair·1 LockedPair·1 Skyscraper
